#Mapping quality	mapping quality
30.0	130.0
31.0	81.0
32.0	151.0
33.0	241.0
34.0	140.0
35.0	566.0
36.0	862.0
37.0	233.0
38.0	351.0
39.0	244.0
40.0	194.0
41.0	344.0
42.0	608.0
43.0	446.0
44.0	463.0
45.0	560.0
46.0	671.0
47.0	686.0
48.0	938.0
49.0	1503.0
50.0	1209.0
51.0	1152.0
52.0	1120.0
53.0	1623.0
54.0	1913.0
55.0	1860.0
56.0	2313.0
57.0	3902.0
58.0	3356.0
59.0	4501.0
60.0	4549423.0
