#Coverage (X)	Coverage
1.0	92.82605792513439
2.0	90.90455096478051
3.0	88.72276703959022
4.0	86.23223678557638
5.0	83.25094645698474
6.0	79.78935185424821
7.0	75.83610688105543
8.0	71.47850194260491
9.0	66.79836144149255
10.0	61.81382256817234
11.0	56.671701324366886
12.0	51.50966229835058
13.0	46.38298665280843
14.0	41.39407911831722
15.0	36.63002305452235
16.0	32.181732163802025
17.0	28.05280903878068
18.0	24.274703898978345
19.0	20.87050232356873
20.0	17.848941634893805
21.0	15.173706042935038
22.0	12.856493621444116
23.0	10.830780634201233
24.0	9.101163492485796
25.0	7.611553555955609
26.0	6.354559298364023
27.0	5.311774370038023
28.0	4.43665493063456
29.0	3.707233446966825
30.0	3.0970494973451537
31.0	2.5976142140913083
32.0	2.1731708301801973
33.0	1.8214832536380499
34.0	1.5361537768732205
35.0	1.2966434810154794
36.0	1.0954573170416069
37.0	0.9299865109822179
38.0	0.7946408329028571
39.0	0.6802895739106134
40.0	0.5865600520098582
41.0	0.5050462177436117
42.0	0.43247675137246233
43.0	0.3715018359764457
44.0	0.3230945856552694
45.0	0.281933929693551
46.0	0.24746084509784794
47.0	0.21984096831066324
48.0	0.1963827071413391
49.0	0.1773759253642453
50.0	0.15758237048527235
51.0	0.1415570446732204
