#Coverage	Number of genomic locations
0.0	211898.0
1.0	14990.0
2.0	17124.0
3.0	22611.0
4.0	29590.0
5.0	37402.0
6.0	43358.0
7.0	47236.0
8.0	51941.0
9.0	55028.0
10.0	57938.0
11.0	60298.0
12.0	62278.0
13.0	63391.0
14.0	63851.0
15.0	65274.0
16.0	65918.0
17.0	65474.0
18.0	65733.0
19.0	64155.0
20.0	64174.0
21.0	65037.0
22.0	64964.0
23.0	64574.0
24.0	63482.0
25.0	62875.0
26.0	62253.0
27.0	61600.0
28.0	61315.0
29.0	60695.0
30.0	59924.0
31.0	59239.0
32.0	58394.0
33.0	58134.0
34.0	56796.0
35.0	55738.0
36.0	54958.0
37.0	53645.0
38.0	53217.0
39.0	52580.0
40.0	51465.0
41.0	51734.0
42.0	50586.0
43.0	49479.0
44.0	49074.0
45.0	48757.0
46.0	47434.0
47.0	47378.0
48.0	46821.0
49.0	46333.0
50.0	45835.0
51.0	44394.0
52.0	43783.0
53.0	43524.0
54.0	42715.0
55.0	42715.0
56.0	42130.0
57.0	41639.0
58.0	41163.0
59.0	40653.0
60.0	39847.0
61.0	38892.0
62.0	38561.0
63.0	38488.0
64.0	38039.0
65.0	37400.0
66.0	36590.0
67.0	36222.0
68.0	35517.0
69.0	34886.0
70.0	34354.0
71.0	33988.0
72.0	34052.0
73.0	33848.0
74.0	33174.0
75.0	33224.0
76.0	32727.0
77.0	31924.0
78.0	31631.0
79.0	30909.0
80.0	30217.0
81.0	29462.0
82.0	29079.0
83.0	28417.0
84.0	27989.0
85.0	27058.0
86.0	26331.0
87.0	25992.0
88.0	25250.0
89.0	25090.0
90.0	24413.0
91.0	23976.0
92.0	23024.0
93.0	22589.0
94.0	22102.0
95.0	21403.0
96.0	20518.0
97.0	20474.0
98.0	19671.0
99.0	19146.0
100.0	18537.0
101.0	18092.0
102.0	17314.0
103.0	16599.0
104.0	16106.0
105.0	15407.0
106.0	15048.0
107.0	14141.0
108.0	13510.0
109.0	12862.0
110.0	12321.0
111.0	11934.0
112.0	11297.0
113.0	10507.0
114.0	10259.0
115.0	9384.0
116.0	8801.0
117.0	8154.0
118.0	7633.0
119.0	7220.0
120.0	6829.0
121.0	6488.0
122.0	5967.0
123.0	5452.0
124.0	5048.0
125.0	4849.0
126.0	4486.0
127.0	4042.0
128.0	3776.0
129.0	3512.0
130.0	3138.0
131.0	2746.0
132.0	2457.0
133.0	2261.0
134.0	2035.0
135.0	1867.0
136.0	1688.0
137.0	1561.0
138.0	1404.0
139.0	1299.0
140.0	1160.0
141.0	1141.0
142.0	1054.0
143.0	924.0
144.0	829.0
145.0	816.0
146.0	785.0
147.0	838.0
148.0	781.0
149.0	739.0
150.0	712.0
151.0	641.0
152.0	722.0
153.0	671.0
154.0	626.0
155.0	670.0
156.0	692.0
157.0	625.0
158.0	591.0
159.0	566.0
160.0	542.0
161.0	534.0
162.0	547.0
163.0	593.0
164.0	519.0
165.0	543.0
166.0	456.0
167.0	427.0
168.0	461.0
169.0	466.0
170.0	408.0
171.0	416.0
172.0	431.0
173.0	403.0
174.0	345.0
175.0	363.0
176.0	348.0
177.0	383.0
178.0	344.0
179.0	292.0
180.0	291.0
181.0	265.0
182.0	291.0
183.0	258.0
184.0	248.0
185.0	208.0
186.0	184.0
187.0	188.0
188.0	146.0
189.0	142.0
190.0	124.0
191.0	101.0
192.0	120.0
193.0	98.0
194.0	95.0
195.0	96.0
196.0	90.0
197.0	94.0
198.0	73.0
199.0	76.0
200.0	52.0
201.0	75.0
202.0	81.0
203.0	75.0
204.0	83.0
205.0	74.0
206.0	76.0
207.0	73.0
208.0	77.0
209.0	66.0
210.0	64.0
211.0	64.0
212.0	86.0
213.0	68.0
214.0	86.0
215.0	95.0
216.0	88.0
217.0	100.0
218.0	77.0
219.0	92.0
220.0	66.0
221.0	74.0
222.0	69.0
223.0	80.0
224.0	89.0
225.0	102.0
226.0	85.0
227.0	73.0
228.0	65.0
229.0	69.0
230.0	61.0
231.0	62.0
232.0	58.0
233.0	45.0
234.0	45.0
235.0	37.0
236.0	41.0
237.0	52.0
238.0	50.0
239.0	59.0
240.0	32.0
241.0	26.0
242.0	32.0
243.0	20.0
244.0	27.0
245.0	21.0
246.0	13.0
247.0	13.0
248.0	8.0
249.0	3.0
250.0	7.0
251.0	8.0
252.0	6.0
253.0	5.0
254.0	7.0
255.0	2.0
