#Coverage	Number of genomic locations
0.0	288150.0
1.0	1981.0
2.0	7280.0
3.0	4489.0
4.0	7041.0
5.0	4879.0
6.0	7360.0
7.0	4851.0
8.0	7776.0
9.0	5106.0
10.0	8049.0
11.0	5507.0
12.0	8538.0
13.0	5521.0
14.0	9649.0
15.0	7062.0
16.0	12517.0
17.0	9777.0
18.0	26489.0
19.0	22947.0
20.0	4369932.0
21.0	2917.0
22.0	609.0
23.0	92.0
24.0	137.0
25.0	111.0
26.0	250.0
27.0	167.0
28.0	230.0
29.0	196.0
30.0	36.0
31.0	6.0
32.0	24.0
33.0	6.0
34.0	23.0
35.0	6.0
36.0	35.0
37.0	3.0
38.0	6.0
39.0	6.0
40.0	15.0
41.0	10.0
42.0	21.0
43.0	12.0
44.0	36.0
