#Mapping quality	mapping quality
30.0	414.0
31.0	62.0
32.0	468.0
33.0	308.0
34.0	960.0
35.0	977.0
36.0	1009.0
37.0	400.0
38.0	279.0
39.0	531.0
40.0	704.0
41.0	574.0
42.0	778.0
43.0	750.0
44.0	1319.0
45.0	1062.0
46.0	1184.0
47.0	1452.0
48.0	1857.0
49.0	1875.0
50.0	2053.0
51.0	2403.0
52.0	2424.0
53.0	3392.0
54.0	4566.0
55.0	5459.0
56.0	8257.0
57.0	12459.0
58.0	14154.0
59.0	18270.0
60.0	4429516.0
