#Coverage (X)	Coverage
1.0	94.93771552148046
2.0	94.65406311369595
3.0	94.39449010374017
4.0	94.10069246385244
5.0	93.7914492257014
6.0	93.46085959102292
7.0	93.09685280406968
8.0	92.71706914596815
9.0	92.31001758851974
10.0	91.86360667142182
11.0	91.3549578610538
12.0	90.79897843724086
13.0	90.21175583946102
14.0	89.5611773024242
15.0	88.85981049120522
16.0	88.12864982489123
17.0	87.33342926443962
18.0	86.46760617037157
19.0	85.53300254355462
20.0	84.53148179396689
21.0	83.45066259753139
22.0	82.2830499052249
23.0	81.04988659079828
24.0	79.73694862475168
25.0	78.33653391250876
26.0	76.84607508921076
27.0	75.27871954748124
28.0	73.62641321530356
29.0	71.91093728486673
30.0	70.12446543426252
31.0	68.25385027086735
32.0	66.32174257819334
33.0	64.31499496361693
34.0	62.275865424531375
35.0	60.17066764944289
36.0	58.024040059173615
37.0	55.840537655892355
38.0	53.63078187647454
39.0	51.42692689532087
40.0	49.21746097967744
41.0	47.00410260763522
42.0	44.77558850110407
43.0	42.558482604550235
44.0	40.37707136135556
45.0	38.219511765881165
46.0	36.0920772983868
47.0	33.999902688590026
48.0	31.957874511760707
49.0	29.97133454316952
50.0	28.040407010148343
51.0	26.175030099247294
