#Coverage (X)	Coverage
1.0	94.85729902864578
2.0	94.8330954034852
3.0	94.66878405252332
4.0	94.56317011587305
5.0	94.41560875015917
6.0	94.29782053498501
7.0	94.15187412458552
8.0	94.03671538793608
9.0	93.87602733415392
10.0	93.76904689685301
11.0	93.61512923265812
12.0	93.49164726477296
13.0	93.33182880231394
14.0	93.21118335850662
15.0	93.05051600927978
16.0	92.92005660625422
17.0	92.6968407954276
18.0	92.53729149218765
19.0	92.11346924493593
20.0	91.7307869490906
21.0	0.09969243383082471
22.0	0.02205035140805478
23.0	0.019814259434284054
24.0	0.01677068980330887
25.0	0.015859689369548846
26.0	0.014534597829538143
27.0	0.011987937526072301
28.0	0.010621436875425161
29.0	0.009441277222592248
30.0	0.007991958350700656
31.0	0.007122367027562859
32.0	0.005362479825976152
33.0	0.0034369561818863303
34.0	8.281822124871496E-4
35.0	4.347956615475823E-4
36.0	0.0
37.0	0.0
38.0	0.0
39.0	0.0
40.0	0.0
41.0	0.0
42.0	0.0
43.0	0.0
44.0	0.0
45.0	0.0
46.0	0.0
47.0	0.0
48.0	0.0
49.0	0.0
50.0	0.0
51.0	0.0
