#Mapping quality	mapping quality
30.0	37.0
32.0	51.0
33.0	280.0
34.0	250.0
35.0	567.0
36.0	681.0
37.0	150.0
38.0	160.0
39.0	196.0
40.0	280.0
41.0	381.0
42.0	510.0
43.0	614.0
44.0	999.0
45.0	697.0
46.0	780.0
47.0	912.0
48.0	1688.0
49.0	1324.0
50.0	1120.0
51.0	1558.0
52.0	1829.0
53.0	2125.0
54.0	2436.0
55.0	3176.0
56.0	4006.0
57.0	5768.0
58.0	8096.0
59.0	8773.0
60.0	4515489.0
