#Mapping quality	mapping quality
32.0	42.0
34.0	125.0
35.0	422.0
36.0	707.0
37.0	11.0
38.0	27.0
39.0	41.0
40.0	66.0
41.0	23.0
42.0	57.0
43.0	22.0
44.0	63.0
45.0	34.0
46.0	68.0
47.0	64.0
48.0	34.0
49.0	168.0
50.0	43.0
51.0	110.0
52.0	83.0
53.0	105.0
54.0	340.0
55.0	107.0
56.0	40.0
57.0	120.0
58.0	152.0
59.0	338.0
60.0	4414024.0
