#Mapping quality	mapping quality
30.0	363.0
31.0	250.0
32.0	21.0
33.0	13.0
34.0	175.0
35.0	157.0
36.0	1694.0
37.0	163.0
38.0	541.0
39.0	139.0
40.0	227.0
41.0	203.0
42.0	402.0
43.0	328.0
44.0	530.0
45.0	401.0
46.0	748.0
47.0	376.0
48.0	928.0
49.0	1033.0
50.0	929.0
51.0	824.0
52.0	1916.0
53.0	1076.0
54.0	1310.0
55.0	1185.0
56.0	1714.0
57.0	1686.0
58.0	2347.0
59.0	2905.0
60.0	4565370.0
