#Coverage (X)	Coverage
1.0	91.9703800631696
2.0	91.94673546100245
3.0	91.72285710440583
4.0	91.55620613869361
5.0	91.34197610487271
6.0	91.17580134393269
7.0	90.9726275426488
8.0	90.80419598517967
9.0	90.6055771860646
10.0	90.43845001558017
11.0	90.2466637197183
12.0	90.07823216224918
13.0	89.88394061519445
14.0	89.70971178223778
15.0	89.50161029678945
16.0	89.31460675320481
17.0	89.07344009292204
18.0	88.86159108296212
19.0	88.4212051914602
20.0	88.0424567611243
21.0	0.14230240866443467
22.0	0.025984216917478875
23.0	0.0226507835121339
24.0	0.020497509759607624
25.0	0.01793014490083067
26.0	0.015549121039867941
27.0	0.013602892840467007
28.0	0.010228050324485594
29.0	0.009213527114155795
30.0	0.00848886767821
31.0	0.0038717518434765452
32.0	0.0031056832969085235
33.0	0.0015528416484471563
34.0	4.555002168729061E-4
35.0	0.0
36.0	0.0
37.0	0.0
38.0	0.0
39.0	0.0
40.0	0.0
41.0	0.0
42.0	0.0
43.0	0.0
44.0	0.0
45.0	0.0
46.0	0.0
47.0	0.0
48.0	0.0
49.0	0.0
50.0	0.0
51.0	0.0
