#Coverage	Number of genomic locations
0.0	387819.0
1.0	1142.0
2.0	10813.0
3.0	8049.0
4.0	10347.0
5.0	8026.0
6.0	9813.0
7.0	8135.0
8.0	9593.0
9.0	8072.0
10.0	9263.0
11.0	8135.0
12.0	9384.0
13.0	8415.0
14.0	10051.0
15.0	9032.0
16.0	11648.0
17.0	10232.0
18.0	21270.0
19.0	18293.0
20.0	4245450.0
21.0	5618.0
22.0	161.0
23.0	104.0
24.0	124.0
25.0	115.0
26.0	94.0
27.0	163.0
28.0	49.0
29.0	35.0
30.0	223.0
31.0	37.0
32.0	75.0
33.0	53.0
34.0	22.0
