#Read position (bp)	Clipping profile
0.0	4.380502469400902
1.0	4.359029418080309
2.0	3.628945673180159
3.0	3.2639038007300836
4.0	2.920334979600601
5.0	2.4049817479063775
6.0	1.9111015675327463
7.0	1.37427528451793
8.0	0.8159759501825209
9.0	0.36504187245007513
10.0	0.17178441056474125
11.0	0.17178441056474125
12.0	0.17178441056474125
13.0	0.17178441056474125
14.0	0.17178441056474125
15.0	0.17178441056474125
16.0	0.17178441056474125
17.0	0.17178441056474125
18.0	0.17178441056474125
19.0	0.17178441056474125
20.0	0.17178441056474125
21.0	0.17178441056474125
22.0	0.17178441056474125
23.0	0.17178441056474125
24.0	0.17178441056474125
25.0	0.17178441056474125
26.0	0.1503113592441486
27.0	0.1503113592441486
28.0	0.1503113592441486
29.0	0.1503113592441486
30.0	0.1503113592441486
31.0	0.1503113592441486
32.0	0.1503113592441486
33.0	0.12883830792355594
34.0	0.12883830792355594
35.0	0.12883830792355594
36.0	0.12883830792355594
37.0	0.12883830792355594
38.0	0.12883830792355594
39.0	0.12883830792355594
40.0	0.12883830792355594
41.0	0.12883830792355594
42.0	0.12883830792355594
43.0	0.12883830792355594
44.0	0.12883830792355594
45.0	0.12883830792355594
46.0	0.12883830792355594
47.0	0.12883830792355594
48.0	0.12883830792355594
49.0	0.12883830792355594
50.0	0.12883830792355594
51.0	0.1073652566029633
52.0	0.1073652566029633
53.0	0.1073652566029633
54.0	0.1073652566029633
55.0	0.1073652566029633
56.0	0.1073652566029633
57.0	0.1073652566029633
58.0	0.08589220528237063
59.0	0.08589220528237063
60.0	0.08589220528237063
61.0	0.08589220528237063
62.0	0.08589220528237063
63.0	0.08589220528237063
64.0	0.08589220528237063
65.0	0.08589220528237063
66.0	0.08589220528237063
67.0	0.08589220528237063
68.0	0.08589220528237063
69.0	0.08589220528237063
70.0	0.08589220528237063
71.0	0.08589220528237063
72.0	0.08589220528237063
73.0	0.08589220528237063
74.0	0.08589220528237063
75.0	0.08589220528237063
76.0	0.06441915396177797
77.0	0.06441915396177797
78.0	0.06441915396177797
79.0	0.06441915396177797
80.0	0.06441915396177797
81.0	0.06441915396177797
82.0	0.06441915396177797
83.0	0.04294610264118531
84.0	0.04294610264118531
85.0	0.04294610264118531
86.0	0.04294610264118531
87.0	0.04294610264118531
88.0	0.04294610264118531
89.0	0.04294610264118531
90.0	0.04294610264118531
91.0	0.04294610264118531
92.0	0.04294610264118531
93.0	0.04294610264118531
94.0	0.04294610264118531
95.0	0.04294610264118531
96.0	0.04294610264118531
97.0	0.04294610264118531
98.0	0.04294610264118531
99.0	0.04294610264118531
100.0	0.04294610264118531
101.0	0.021473051320592657
102.0	0.021473051320592657
103.0	0.021473051320592657
104.0	0.021473051320592657
105.0	0.021473051320592657
106.0	0.021473051320592657
107.0	0.021473051320592657
108.0	0.0
109.0	0.0
110.0	0.0
111.0	0.0
112.0	0.0
113.0	0.0
114.0	0.0
115.0	0.0
116.0	0.0
117.0	0.0
118.0	0.0
119.0	0.0
120.0	0.0
121.0	0.0
122.0	0.0
123.0	0.0
124.0	0.0
125.0	0.0
126.0	0.021473051320592657
127.0	0.021473051320592657
128.0	0.021473051320592657
129.0	0.04294610264118531
130.0	0.04294610264118531
131.0	0.04294610264118531
132.0	0.04294610264118531
133.0	0.06441915396177797
134.0	0.06441915396177797
135.0	0.06441915396177797
136.0	0.06441915396177797
137.0	0.06441915396177797
138.0	0.06441915396177797
139.0	0.06441915396177797
140.0	0.06441915396177797
141.0	0.06441915396177797
142.0	0.06441915396177797
143.0	0.08589220528237063
144.0	0.08589220528237063
145.0	0.08589220528237063
146.0	0.1073652566029633
147.0	0.1073652566029633
148.0	0.1073652566029633
149.0	0.1073652566029633
150.0	0.1073652566029633
151.0	0.12883830792355594
152.0	0.1503113592441486
153.0	0.1503113592441486
154.0	0.17178441056474125
155.0	0.17178441056474125
156.0	0.17178441056474125
157.0	0.17178441056474125
158.0	0.1932574618853339
159.0	0.1932574618853339
160.0	0.1932574618853339
161.0	0.1932574618853339
162.0	0.1932574618853339
163.0	0.1932574618853339
164.0	0.1932574618853339
165.0	0.1932574618853339
166.0	0.1932574618853339
167.0	0.1932574618853339
168.0	0.2147305132059266
169.0	0.2147305132059266
170.0	0.2147305132059266
171.0	0.23620356452651922
172.0	0.23620356452651922
173.0	0.23620356452651922
174.0	0.23620356452651922
175.0	0.23620356452651922
176.0	0.2576766158471119
177.0	0.2791496671677045
178.0	0.2791496671677045
179.0	0.3006227184882972
180.0	0.3006227184882972
181.0	0.3006227184882972
182.0	0.3006227184882972
183.0	0.3220957698088898
184.0	0.3220957698088898
185.0	0.3220957698088898
186.0	0.3220957698088898
187.0	0.3220957698088898
188.0	0.3220957698088898
189.0	0.3220957698088898
190.0	0.3220957698088898
191.0	0.3220957698088898
192.0	0.3220957698088898
193.0	0.3435688211294825
194.0	0.3435688211294825
195.0	0.3435688211294825
196.0	0.36504187245007513
197.0	0.36504187245007513
198.0	0.36504187245007513
199.0	0.36504187245007513
200.0	0.36504187245007513
201.0	0.3865149237706678
202.0	0.40798797509126045
203.0	0.40798797509126045
204.0	0.4294610264118532
205.0	0.4294610264118532
206.0	0.4294610264118532
207.0	0.4294610264118532
208.0	0.4509340777324458
209.0	0.4509340777324458
210.0	0.4509340777324458
211.0	0.4509340777324458
212.0	0.4509340777324458
213.0	0.4509340777324458
214.0	0.4509340777324458
215.0	0.4509340777324458
216.0	0.4509340777324458
217.0	0.4509340777324458
218.0	0.47240712905303844
219.0	0.47240712905303844
220.0	0.47240712905303844
221.0	0.4938801803736311
222.0	0.4938801803736311
223.0	0.4938801803736311
224.0	0.4938801803736311
225.0	0.4938801803736311
226.0	0.5153532316942238
227.0	0.5797723856560016
228.0	0.5797723856560016
229.0	0.6012454369765944
230.0	0.6012454369765944
231.0	0.6012454369765944
232.0	0.6012454369765944
233.0	0.622718488297187
234.0	0.622718488297187
235.0	0.6441915396177796
236.0	0.6441915396177796
237.0	0.6441915396177796
238.0	0.6441915396177796
239.0	0.6441915396177796
240.0	1.0092334120678548
241.0	1.503113592441486
242.0	1.9325746188533393
243.0	2.42645479922697
244.0	2.7270775177152675
245.0	3.1780115954477135
246.0	3.500107365256603
247.0	4.12282585355379
248.0	4.938801803736311
249.0	4.938801803736311
