#Mapping quality	mapping quality
30.0	657.0
31.0	66.0
32.0	485.0
33.0	342.0
34.0	157.0
35.0	311.0
36.0	956.0
37.0	220.0
38.0	60.0
39.0	545.0
40.0	615.0
41.0	277.0
42.0	452.0
43.0	395.0
44.0	555.0
45.0	738.0
46.0	753.0
47.0	485.0
48.0	976.0
49.0	727.0
50.0	864.0
51.0	826.0
52.0	1030.0
53.0	704.0
54.0	1470.0
55.0	1490.0
56.0	1649.0
57.0	3004.0
58.0	3120.0
59.0	1907.0
60.0	4416200.0
