#Coverage	Number of genomic locations
0.0	321114.0
1.0	4466.0
2.0	5624.0
3.0	5186.0
4.0	5430.0
5.0	5699.0
6.0	6052.0
7.0	5991.0
8.0	6167.0
9.0	5780.0
10.0	6754.0
11.0	6202.0
12.0	6894.0
13.0	6586.0
14.0	7495.0
15.0	7984.0
16.0	8898.0
17.0	9733.0
18.0	16544.0
19.0	21989.0
20.0	4353132.0
21.0	893.0
22.0	243.0
23.0	320.0
24.0	361.0
25.0	313.0
26.0	304.0
27.0	315.0
28.0	212.0
29.0	341.0
30.0	206.0
31.0	241.0
32.0	163.0
33.0	188.0
34.0	182.0
35.0	142.0
36.0	124.0
37.0	153.0
38.0	167.0
39.0	119.0
40.0	1148.0
