#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	3.3472803347280334E-5
18.0	1.1157601115760111E-5
19.0	1.1157601115760112E-4
20.0	1.3389121338912134E-4
21.0	2.2315202231520227E-4
22.0	2.7894002789400284E-4
23.0	3.01255230125523E-4
24.0	5.801952580195257E-4
25.0	9.9302649930265E-4
26.0	0.0012050209205020919
27.0	0.0020864714086471408
28.0	0.0024323570432357045
29.0	0.003101813110181311
30.0	0.003849372384937238
31.0	0.004529986052998605
32.0	0.005344490934449094
33.0	0.006694560669456067
34.0	0.0073193863319386335
35.0	0.008234309623430962
36.0	0.010354253835425384
37.0	0.011748953974895398
38.0	0.013757322175732218
39.0	0.015776847977684798
40.0	0.018644351464435147
41.0	0.022225941422594143
42.0	0.027135285913528588
43.0	0.030917712691771265
44.0	0.03954253835425383
45.0	0.04649372384937238
46.0	0.05578800557880056
47.0	0.06369874476987449
48.0	0.07120781032078104
49.0	0.07744490934449093
50.0	0.07842677824267784
51.0	0.08386052998605299
52.0	0.06195815899581591
53.0	0.059001394700139466
54.0	0.04855788005578801
55.0	0.036697350069735006
56.0	0.02673361227336123
57.0	0.017818688981868898
58.0	0.012094839609483961
59.0	0.007687587168758716
60.0	0.005076708507670851
61.0	0.0037824267782426775
62.0	0.0024211994421199446
63.0	0.0019525801952580194
64.0	8.814504881450488E-4
65.0	5.578800557880056E-4
66.0	2.0083682008368203E-4
67.0	7.810320781032078E-5
68.0	1.1157601115760111E-5
69.0	0.0
70.0	0.0
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
