#Mapping quality	mapping quality
30.0	233.0
31.0	92.0
32.0	264.0
33.0	326.0
34.0	189.0
35.0	653.0
36.0	943.0
37.0	267.0
38.0	240.0
39.0	441.0
40.0	461.0
41.0	427.0
42.0	450.0
43.0	538.0
44.0	628.0
45.0	1066.0
46.0	635.0
47.0	696.0
48.0	704.0
49.0	566.0
50.0	1213.0
51.0	778.0
52.0	1169.0
53.0	1090.0
54.0	1356.0
55.0	1523.0
56.0	1930.0
57.0	2444.0
58.0	3777.0
59.0	2976.0
60.0	4512908.0
