#Coverage (X)	Coverage
1.0	95.4004209236095
2.0	94.56733173149091
3.0	93.61386625478404
4.0	92.53373030867387
5.0	91.35139667754001
6.0	90.03618121040901
7.0	88.63508324784077
8.0	87.20154124709748
9.0	85.70973662770415
10.0	84.13881990246084
11.0	82.53291247873901
12.0	80.84157805979683
13.0	79.13620595235261
14.0	77.38406225445692
15.0	75.60999243248503
16.0	73.80180150335777
17.0	71.95582476078474
18.0	70.10187676441632
19.0	68.22335246089168
20.0	66.3489690684296
21.0	64.4983130963559
22.0	62.62856752428385
23.0	60.75619247368709
24.0	58.89501858751453
25.0	57.032643837133826
26.0	55.15206978263323
27.0	53.3127392023156
28.0	51.50964159379526
29.0	49.699463027357965
30.0	47.88328013987998
31.0	46.09177708233477
32.0	44.34404345472069
33.0	42.61432279022869
34.0	40.90423004417317
35.0	39.21490396709632
36.0	37.54069221539777
37.0	35.880600970422506
38.0	34.24690803347099
39.0	32.64354727005262
40.0	31.08345902723788
41.0	29.532418675094803
42.0	28.03856430472551
43.0	26.576905517867516
44.0	25.13195530714691
45.0	23.73354893676934
46.0	22.38092033818822
47.0	21.082641197303033
48.0	19.81425943428944
49.0	18.591158533744803
50.0	17.41954986226294
51.0	16.29549955433444
