#Coverage (X)	Coverage
1.0	91.41454557124386
2.0	87.9241095229567
3.0	83.81338570205524
4.0	78.94920240876797
5.0	73.25342065134461
6.0	66.96172038291004
7.0	60.23632179433959
8.0	53.39570235545374
9.0	46.633863749532864
10.0	40.15240623165707
11.0	34.16907961005042
12.0	28.70295278015594
13.0	23.82348952504786
14.0	19.52621766077864
15.0	15.849730478451221
16.0	12.76011391646334
17.0	10.215979568744828
18.0	8.146704197123938
19.0	6.491851204642799
20.0	5.162846503673521
21.0	4.100350838689792
22.0	3.26057407520517
23.0	2.6086704466283237
24.0	2.103148024112528
25.0	1.7182296362934295
26.0	1.4270200658197751
27.0	1.1987316389415383
28.0	1.0192231443801063
29.0	0.8820347608779144
30.0	0.7685530932088085
31.0	0.6742852528699217
32.0	0.6032686281472337
33.0	0.5455236233800065
34.0	0.49531507674662123
35.0	0.45429935267209487
36.0	0.4201782455167091
37.0	0.38833463944571633
38.0	0.3605077171053921
39.0	0.3360970463916715
40.0	0.31410880864955004
41.0	0.2944394811024438
42.0	0.2742939487831535
43.0	0.25768889542233353
44.0	0.24271950193121938
45.0	0.22986197308200929
46.0	0.2170458533434214
47.0	0.2053270750364078
48.0	0.19377393317189728
49.0	0.18408420128554326
50.0	0.1755332199413857
51.0	0.16743773881410107
