#Coverage (X)	Coverage
1.0	86.26590239251489
2.0	86.25080877169191
3.0	85.45068123163118
4.0	85.04843313101532
5.0	84.21327348336544
6.0	83.60259262441626
7.0	82.88859603445653
8.0	82.37321824361186
9.0	81.69564096644723
10.0	81.19463213698961
11.0	80.545192350495
12.0	80.06279691626352
13.0	79.42143190634087
14.0	78.94268047384445
15.0	78.35672085393868
16.0	77.88488474291671
17.0	77.28739268570175
18.0	76.81035973129627
19.0	76.12955254350285
20.0	75.56334506936544
21.0	0.42168967805451985
22.0	0.004368661170985888
23.0	0.0
24.0	0.0
25.0	0.0
26.0	0.0
27.0	0.0
28.0	0.0
29.0	0.0
30.0	0.0
31.0	0.0
32.0	0.0
33.0	0.0
34.0	0.0
35.0	0.0
36.0	0.0
37.0	0.0
38.0	0.0
39.0	0.0
40.0	0.0
41.0	0.0
42.0	0.0
43.0	0.0
44.0	0.0
45.0	0.0
46.0	0.0
47.0	0.0
48.0	0.0
49.0	0.0
50.0	0.0
51.0	0.0
