#Coverage (X)	Coverage
1.0	93.78763958752384
2.0	92.27496477637527
3.0	90.024462432102
4.0	86.91538358812014
5.0	82.97772914507786
6.0	78.27307445047522
7.0	72.91492187653667
8.0	67.10652804276734
9.0	61.02071387236263
10.0	54.89255888634338
11.0	48.84036891376656
12.0	43.084191968495944
13.0	37.663822205842614
14.0	32.622552850965505
15.0	28.09102964788798
16.0	24.024862030019534
17.0	20.40363530582181
18.0	17.254244692646054
19.0	14.520829300258498
20.0	12.171607636254095
21.0	10.182376075472249
22.0	8.489343882994419
23.0	7.076879119559493
24.0	5.9201363187921885
25.0	4.959714111500247
26.0	4.166522597469282
27.0	3.5271659294119644
28.0	3.005804522081931
29.0	2.57771713643578
30.0	2.2383280657494
31.0	1.9593548874655795
32.0	1.7291409369432529
33.0	1.5399220059401415
34.0	1.3815114532423962
35.0	1.2413209092198514
36.0	1.1227666254991249
37.0	1.0251446471995678
38.0	0.9376471964479407
39.0	0.8586179088192267
40.0	0.7889470801918606
41.0	0.7281792103489835
42.0	0.6747200485314977
43.0	0.6246771383406156
44.0	0.5782575253294624
45.0	0.5367034828168045
46.0	0.4977375097182346
47.0	0.4615252424762559
48.0	0.42738343076555907
49.0	0.39580898391363917
50.0	0.36729881124800556
51.0	0.3397203435714431
