#Mapping quality	mapping quality
30.0	685.0
31.0	59.0
32.0	421.0
33.0	350.0
34.0	341.0
35.0	741.0
36.0	1461.0
37.0	412.0
38.0	216.0
39.0	604.0
40.0	488.0
41.0	550.0
42.0	894.0
43.0	911.0
44.0	1164.0
45.0	1102.0
46.0	1487.0
47.0	1128.0
48.0	2130.0
49.0	1764.0
50.0	1919.0
51.0	2551.0
52.0	2911.0
53.0	3585.0
54.0	5115.0
55.0	5364.0
56.0	8415.0
57.0	13322.0
58.0	14013.0
59.0	14636.0
60.0	4531095.0
