#Read position (bp)	Clipping profile
0.0	1.2195121951219512
1.0	1.2195121951219512
2.0	0.9841677364142062
3.0	0.8557980316645273
4.0	0.727428326914848
5.0	0.6204535729567822
6.0	0.5776636713735559
7.0	0.47068891741548996
8.0	0.3423192126658109
9.0	0.2781343602909713
10.0	0.19255455712451863
11.0	0.17115960633290545
12.0	0.17115960633290545
13.0	0.17115960633290545
14.0	0.17115960633290545
15.0	0.17115960633290545
16.0	0.17115960633290545
17.0	0.17115960633290545
18.0	0.17115960633290545
19.0	0.17115960633290545
20.0	0.14976465554129226
21.0	0.14976465554129226
22.0	0.14976465554129226
23.0	0.14976465554129226
24.0	0.14976465554129226
25.0	0.14976465554129226
26.0	0.14976465554129226
27.0	0.14976465554129226
28.0	0.14976465554129226
29.0	0.14976465554129226
30.0	0.14976465554129226
31.0	0.14976465554129226
32.0	0.14976465554129226
33.0	0.14976465554129226
34.0	0.14976465554129226
35.0	0.14976465554129226
36.0	0.12836970474967907
37.0	0.12836970474967907
38.0	0.12836970474967907
39.0	0.12836970474967907
40.0	0.12836970474967907
41.0	0.12836970474967907
42.0	0.12836970474967907
43.0	0.12836970474967907
44.0	0.12836970474967907
45.0	0.10697475395806591
46.0	0.10697475395806591
47.0	0.10697475395806591
48.0	0.10697475395806591
49.0	0.10697475395806591
50.0	0.10697475395806591
51.0	0.10697475395806591
52.0	0.10697475395806591
53.0	0.10697475395806591
54.0	0.10697475395806591
55.0	0.10697475395806591
56.0	0.10697475395806591
57.0	0.10697475395806591
58.0	0.10697475395806591
59.0	0.10697475395806591
60.0	0.10697475395806591
61.0	0.08557980316645272
62.0	0.08557980316645272
63.0	0.08557980316645272
64.0	0.08557980316645272
65.0	0.08557980316645272
66.0	0.08557980316645272
67.0	0.08557980316645272
68.0	0.08557980316645272
69.0	0.08557980316645272
70.0	0.06418485237483953
71.0	0.06418485237483953
72.0	0.06418485237483953
73.0	0.06418485237483953
74.0	0.06418485237483953
75.0	0.06418485237483953
76.0	0.06418485237483953
77.0	0.06418485237483953
78.0	0.06418485237483953
79.0	0.06418485237483953
80.0	0.06418485237483953
81.0	0.06418485237483953
82.0	0.06418485237483953
83.0	0.06418485237483953
84.0	0.06418485237483953
85.0	0.06418485237483953
86.0	0.04278990158322636
87.0	0.04278990158322636
88.0	0.04278990158322636
89.0	0.04278990158322636
90.0	0.04278990158322636
91.0	0.04278990158322636
92.0	0.04278990158322636
93.0	0.04278990158322636
94.0	0.04278990158322636
95.0	0.02139495079161318
96.0	0.02139495079161318
97.0	0.02139495079161318
98.0	0.02139495079161318
99.0	0.02139495079161318
100.0	0.02139495079161318
101.0	0.02139495079161318
102.0	0.02139495079161318
103.0	0.02139495079161318
104.0	0.02139495079161318
105.0	0.02139495079161318
106.0	0.02139495079161318
107.0	0.02139495079161318
108.0	0.02139495079161318
109.0	0.02139495079161318
110.0	0.02139495079161318
111.0	0.0
112.0	0.0
113.0	0.0
114.0	0.0
115.0	0.0
116.0	0.0
117.0	0.0
118.0	0.0
119.0	0.0
120.0	0.02139495079161318
121.0	0.02139495079161318
122.0	0.02139495079161318
123.0	0.02139495079161318
124.0	0.02139495079161318
125.0	0.02139495079161318
126.0	0.02139495079161318
127.0	0.02139495079161318
128.0	0.04278990158322636
129.0	0.04278990158322636
130.0	0.04278990158322636
131.0	0.04278990158322636
132.0	0.04278990158322636
133.0	0.04278990158322636
134.0	0.04278990158322636
135.0	0.04278990158322636
136.0	0.08557980316645272
137.0	0.08557980316645272
138.0	0.08557980316645272
139.0	0.08557980316645272
140.0	0.10697475395806591
141.0	0.12836970474967907
142.0	0.12836970474967907
143.0	0.14976465554129226
144.0	0.19255455712451863
145.0	0.23534445870774498
146.0	0.23534445870774498
147.0	0.25673940949935814
148.0	0.25673940949935814
149.0	0.25673940949935814
150.0	0.25673940949935814
151.0	0.2781343602909713
152.0	0.2781343602909713
153.0	0.2995293110825845
154.0	0.2995293110825845
155.0	0.2995293110825845
156.0	0.2995293110825845
157.0	0.2995293110825845
158.0	0.2995293110825845
159.0	0.2995293110825845
160.0	0.2995293110825845
161.0	0.3423192126658109
162.0	0.3423192126658109
163.0	0.3423192126658109
164.0	0.3423192126658109
165.0	0.363714163457424
166.0	0.38510911424903727
167.0	0.38510911424903727
168.0	0.40650406504065045
169.0	0.4492939666238768
170.0	0.4920838682071031
171.0	0.4920838682071031
172.0	0.5134788189987163
173.0	0.5134788189987163
174.0	0.5134788189987163
175.0	0.5134788189987163
176.0	0.5348737697903295
177.0	0.5348737697903295
178.0	0.5562687205819427
179.0	0.5562687205819427
180.0	0.5562687205819427
181.0	0.5562687205819427
182.0	0.5562687205819427
183.0	0.5562687205819427
184.0	0.5562687205819427
185.0	0.5562687205819427
186.0	0.599058622165169
187.0	0.599058622165169
188.0	0.599058622165169
189.0	0.599058622165169
190.0	0.6204535729567822
191.0	0.6418485237483954
192.0	0.6418485237483954
193.0	0.6632434745400085
194.0	0.7060333761232349
195.0	0.7488232777064613
196.0	0.7488232777064613
197.0	0.7702182284980745
198.0	0.7702182284980745
199.0	0.7702182284980745
200.0	0.7702182284980745
201.0	0.7916131792896877
202.0	0.7916131792896877
203.0	0.8130081300813009
204.0	0.8130081300813009
205.0	0.8130081300813009
206.0	0.8130081300813009
207.0	0.8130081300813009
208.0	0.8130081300813009
209.0	0.8130081300813009
210.0	0.8130081300813009
211.0	0.8557980316645273
212.0	0.8557980316645273
213.0	0.8557980316645273
214.0	0.8557980316645273
215.0	0.8771929824561403
216.0	0.8985879332477535
217.0	0.8985879332477535
218.0	0.9199828840393667
219.0	0.9627727856225932
220.0	1.0055626872058194
221.0	1.0055626872058194
222.0	1.0269576379974326
223.0	1.0269576379974326
224.0	1.0269576379974326
225.0	1.0269576379974326
226.0	1.0483525887890457
227.0	1.0483525887890457
228.0	1.069747539580659
229.0	1.069747539580659
230.0	1.069747539580659
231.0	1.069747539580659
232.0	1.069747539580659
233.0	1.069747539580659
234.0	1.069747539580659
235.0	1.069747539580659
236.0	1.1125374411638853
237.0	1.1125374411638853
238.0	1.1125374411638853
239.0	1.1125374411638853
240.0	1.176722293538725
241.0	1.305091998288404
242.0	1.3906718014548565
243.0	1.540436456996149
244.0	1.647411210954215
245.0	1.8185708172871202
246.0	2.011125374411639
247.0	2.1181001283697047
248.0	2.35344458707745
249.0	2.35344458707745
