#Mapping quality	mapping quality
30.0	152.0
31.0	57.0
32.0	58.0
33.0	58.0
34.0	27.0
35.0	141.0
36.0	810.0
37.0	130.0
38.0	347.0
39.0	271.0
40.0	406.0
41.0	454.0
42.0	198.0
43.0	332.0
44.0	455.0
45.0	406.0
46.0	379.0
47.0	614.0
48.0	890.0
49.0	757.0
50.0	950.0
51.0	914.0
52.0	853.0
53.0	1122.0
54.0	1271.0
55.0	1241.0
56.0	1392.0
57.0	2271.0
58.0	3170.0
59.0	3902.0
60.0	4541452.0
