#Coverage	Number of genomic locations
0.0	289523.0
1.0	446.0
2.0	22354.0
3.0	16157.0
4.0	19606.0
5.0	17036.0
6.0	21504.0
7.0	19578.0
8.0	24651.0
9.0	18378.0
10.0	19188.0
11.0	17447.0
12.0	19483.0
13.0	17436.0
14.0	18813.0
15.0	16879.0
16.0	20416.0
17.0	17546.0
18.0	21484.0
19.0	19106.0
20.0	4176654.0
21.0	15038.0
22.0	146.0
23.0	6.0
24.0	10.0
25.0	6.0
26.0	28.0
27.0	6.0
28.0	10.0
29.0	6.0
30.0	28.0
31.0	6.0
32.0	10.0
33.0	6.0
34.0	35.0
35.0	8.0
36.0	35.0
37.0	6.0
38.0	26.0
39.0	8.0
40.0	738.0
41.0	8.0
