#Mapping quality	mapping quality
30.0	235.0
31.0	10.0
32.0	311.0
33.0	340.0
34.0	372.0
35.0	604.0
36.0	574.0
37.0	125.0
38.0	288.0
39.0	282.0
40.0	267.0
41.0	355.0
42.0	721.0
43.0	523.0
44.0	1094.0
45.0	834.0
46.0	962.0
47.0	953.0
48.0	1207.0
49.0	1249.0
50.0	1375.0
51.0	1427.0
52.0	1572.0
53.0	1757.0
54.0	2527.0
55.0	2826.0
56.0	3954.0
57.0	5662.0
58.0	6640.0
59.0	5389.0
60.0	4431946.0
