#Mapping quality	mapping quality
30.0	141.0
31.0	15.0
32.0	121.0
33.0	145.0
34.0	202.0
35.0	477.0
36.0	480.0
37.0	316.0
38.0	99.0
39.0	173.0
40.0	290.0
41.0	388.0
42.0	217.0
43.0	342.0
44.0	603.0
45.0	621.0
46.0	569.0
47.0	816.0
48.0	1017.0
49.0	1144.0
50.0	1245.0
51.0	1158.0
52.0	1199.0
53.0	1562.0
54.0	2247.0
55.0	1343.0
56.0	2234.0
57.0	2118.0
58.0	4127.0
59.0	4166.0
60.0	4544779.0
