#Coverage (X)	Coverage
1.0	94.34281153367958
2.0	94.10539239790843
3.0	93.9361326582268
4.0	93.78182160748096
5.0	93.64088569946716
6.0	93.50611974893656
7.0	93.37855898365478
8.0	93.24785112596548
9.0	93.12159474766841
10.0	92.99239832251693
11.0	92.85829491775633
12.0	92.71965721538224
13.0	92.5871066522701
14.0	92.44554960759692
15.0	92.2998723564165
16.0	92.15854306185176
17.0	92.0128244015607
18.0	91.86629826361246
19.0	91.7146995096126
20.0	91.55074013609104
21.0	91.38531073914227
22.0	91.2180800458813
23.0	91.04445164502867
24.0	90.86738628799415
25.0	90.68489633746769
26.0	90.49807913488085
27.0	90.29331108283789
28.0	90.09003375877744
29.0	89.87104167723462
30.0	89.64511356966203
31.0	89.40933009376057
32.0	89.16004724779522
33.0	88.90266892070258
34.0	88.63673961226579
35.0	88.36745616586833
36.0	88.07063566090493
37.0	87.76358710561703
38.0	87.44554443145809
39.0	87.10963372606423
40.0	86.7695199959419
41.0	86.4146646224369
42.0	86.04177558125451
43.0	85.65532505634226
44.0	85.25504388848113
45.0	84.83987614535012
46.0	84.41454246556056
47.0	83.97156850464455
48.0	83.51685506086622
49.0	83.03675783227447
50.0	82.53790227656938
51.0	82.02813542021448
