#Coverage	Number of genomic locations
0.0	344150.0
1.0	1601.0
2.0	13313.0
3.0	9126.0
4.0	12861.0
5.0	9431.0
6.0	13246.0
7.0	9322.0
8.0	13895.0
9.0	9307.0
10.0	11884.0
11.0	9208.0
12.0	12018.0
13.0	9364.0
14.0	12926.0
15.0	9769.0
16.0	15091.0
17.0	11314.0
18.0	21641.0
19.0	20336.0
20.0	4251486.0
21.0	7001.0
22.0	364.0
23.0	353.0
24.0	73.0
25.0	59.0
26.0	130.0
27.0	84.0
28.0	52.0
29.0	96.0
30.0	63.0
31.0	125.0
32.0	89.0
33.0	53.0
34.0	4.0
35.0	20.0
