#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	1.1372553479432737E-5
18.0	2.2745106958865474E-5
19.0	4.549021391773095E-5
20.0	9.09804278354619E-5
21.0	2.047059626297893E-4
22.0	1.7058830219149107E-4
23.0	2.61568730026953E-4
24.0	5.572551204922041E-4
25.0	0.0010121572596695136
26.0	0.001034902366628379
27.0	0.002115294947174489
28.0	0.002342746016763144
29.0	0.0030478443324879734
30.0	0.0038211779690893997
31.0	0.004492158624375931
32.0	0.005492943330566011
33.0	0.006550590804153256
34.0	0.007449022529028442
35.0	0.007926669775164617
36.0	0.01046274920107812
37.0	0.011258827944638408
38.0	0.014272554616688086
39.0	0.01540980996463136
40.0	0.018969419203693803
41.0	0.021926283108346316
42.0	0.027009814513652752
43.0	0.03086511014318045
44.0	0.03940589780623443
45.0	0.04708237140485153
46.0	0.05560041396094666
47.0	0.06420943694487723
48.0	0.07232944012919221
49.0	0.07729924599970431
50.0	0.07897101136118093
51.0	0.08233728719109301
52.0	0.06399335842876802
53.0	0.060638455152335353
54.0	0.0474917833301111
55.0	0.037381583286895406
56.0	0.026247853430530755
57.0	0.017593340232682445
58.0	0.012100396902116431
59.0	0.007369414654672414
60.0	0.004867452889197211
61.0	0.0032752954020766286
62.0	0.001990196858900729
63.0	0.0014898045058056885
64.0	6.937257622453969E-4
65.0	4.890197996156077E-4
66.0	1.819608556709238E-4
67.0	9.09804278354619E-5
68.0	3.411766043829821E-5
69.0	1.1372553479432737E-5
70.0	0.0
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
