#Read position (bp)	Clipping profile
0.0	4.534336782690499
1.0	4.534336782690499
2.0	3.913452492944497
3.0	3.3301975540921918
4.0	2.953904045155221
5.0	2.408278457196613
6.0	1.9379115710253996
7.0	1.5804327375352776
8.0	1.1288805268109126
9.0	0.5644402634054563
10.0	0.15051740357478832
11.0	0.15051740357478832
12.0	0.15051740357478832
13.0	0.15051740357478832
14.0	0.15051740357478832
15.0	0.15051740357478832
16.0	0.15051740357478832
17.0	0.15051740357478832
18.0	0.15051740357478832
19.0	0.15051740357478832
20.0	0.15051740357478832
21.0	0.1317027281279398
22.0	0.1317027281279398
23.0	0.1317027281279398
24.0	0.1317027281279398
25.0	0.1317027281279398
26.0	0.1317027281279398
27.0	0.1317027281279398
28.0	0.1317027281279398
29.0	0.1317027281279398
30.0	0.1317027281279398
31.0	0.1317027281279398
32.0	0.1317027281279398
33.0	0.1317027281279398
34.0	0.11288805268109124
35.0	0.11288805268109124
36.0	0.11288805268109124
37.0	0.11288805268109124
38.0	0.11288805268109124
39.0	0.11288805268109124
40.0	0.11288805268109124
41.0	0.11288805268109124
42.0	0.11288805268109124
43.0	0.11288805268109124
44.0	0.11288805268109124
45.0	0.11288805268109124
46.0	0.09407337723424271
47.0	0.09407337723424271
48.0	0.09407337723424271
49.0	0.09407337723424271
50.0	0.09407337723424271
51.0	0.09407337723424271
52.0	0.09407337723424271
53.0	0.09407337723424271
54.0	0.09407337723424271
55.0	0.09407337723424271
56.0	0.09407337723424271
57.0	0.09407337723424271
58.0	0.09407337723424271
59.0	0.07525870178739416
60.0	0.07525870178739416
61.0	0.07525870178739416
62.0	0.07525870178739416
63.0	0.07525870178739416
64.0	0.07525870178739416
65.0	0.07525870178739416
66.0	0.07525870178739416
67.0	0.07525870178739416
68.0	0.07525870178739416
69.0	0.07525870178739416
70.0	0.07525870178739416
71.0	0.05644402634054562
72.0	0.05644402634054562
73.0	0.05644402634054562
74.0	0.05644402634054562
75.0	0.05644402634054562
76.0	0.05644402634054562
77.0	0.05644402634054562
78.0	0.05644402634054562
79.0	0.05644402634054562
80.0	0.05644402634054562
81.0	0.05644402634054562
82.0	0.05644402634054562
83.0	0.05644402634054562
84.0	0.03762935089369708
85.0	0.03762935089369708
86.0	0.03762935089369708
87.0	0.03762935089369708
88.0	0.03762935089369708
89.0	0.03762935089369708
90.0	0.03762935089369708
91.0	0.03762935089369708
92.0	0.03762935089369708
93.0	0.03762935089369708
94.0	0.03762935089369708
95.0	0.03762935089369708
96.0	0.01881467544684854
97.0	0.01881467544684854
98.0	0.01881467544684854
99.0	0.01881467544684854
100.0	0.01881467544684854
101.0	0.01881467544684854
102.0	0.01881467544684854
103.0	0.01881467544684854
104.0	0.01881467544684854
105.0	0.01881467544684854
106.0	0.01881467544684854
107.0	0.01881467544684854
108.0	0.01881467544684854
109.0	0.0
110.0	0.0
111.0	0.0
112.0	0.0
113.0	0.0
114.0	0.0
115.0	0.0
116.0	0.0
117.0	0.0
118.0	0.0
119.0	0.0
120.0	0.0
121.0	0.01881467544684854
122.0	0.01881467544684854
123.0	0.01881467544684854
124.0	0.01881467544684854
125.0	0.01881467544684854
126.0	0.01881467544684854
127.0	0.01881467544684854
128.0	0.01881467544684854
129.0	0.01881467544684854
130.0	0.03762935089369708
