#Coverage	Number of genomic locations
0.0	319624.0
1.0	1636.0
2.0	6957.0
3.0	4374.0
4.0	7738.0
5.0	4895.0
6.0	7809.0
7.0	5139.0
8.0	7830.0
9.0	5051.0
10.0	8096.0
11.0	5254.0
12.0	8799.0
13.0	6184.0
14.0	10166.0
15.0	6839.0
16.0	12186.0
17.0	10070.0
18.0	26416.0
19.0	22008.0
20.0	4337370.0
21.0	3125.0
22.0	255.0
23.0	132.0
24.0	423.0
25.0	167.0
26.0	148.0
27.0	230.0
28.0	384.0
29.0	70.0
30.0	72.0
31.0	79.0
32.0	70.0
33.0	63.0
34.0	26.0
35.0	26.0
36.0	12.0
37.0	23.0
38.0	2.0
39.0	9.0
40.0	9.0
41.0	18.0
42.0	14.0
43.0	19.0
44.0	38.0
