#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	2.249440451687643E-5
18.0	2.249440451687643E-5
19.0	8.997761806750571E-5
20.0	1.57460831618135E-4
21.0	1.2371922484282036E-4
22.0	2.586856519440789E-4
23.0	2.586856519440789E-4
24.0	5.061241016297197E-4
25.0	0.0010459898100347539
26.0	0.0011359674281022597
27.0	0.001968260395226687
28.0	0.00245189009233953
29.0	0.002991755800744565
30.0	0.003947767992711813
31.0	0.004645094532734982
32.0	0.005488634702117849
33.0	0.006579613321186354
34.0	0.007468142299602972
35.0	0.008604109727705233
36.0	0.009740077155807493
37.0	0.011888292787169191
38.0	0.013957778002721823
39.0	0.016285948870218534
40.0	0.01855788372642305
41.0	0.022888056595921764
42.0	0.026712105363790754
43.0	0.030682367761019444
44.0	0.03991632081519722
45.0	0.04702455264253018
46.0	0.05614603367412356
47.0	0.06421027769342376
48.0	0.07085737422816074
49.0	0.07887662943842719
50.0	0.07850547176389873
51.0	0.08294811665598184
52.0	0.061848365219151734
53.0	0.05947520554262128
54.0	0.047766867991587095
55.0	0.03689082340767734
56.0	0.02638593649829605
57.0	0.01802926522027646
58.0	0.012057000821045766
59.0	0.007715580749288614
60.0	0.0048475441733868705
61.0	0.003632846329475543
62.0	0.0022494404516876423
63.0	0.0013946530800463387
64.0	4.948768993712814E-4
65.0	1.6870803387657323E-4
66.0	6.748321355062928E-5
67.0	1.1247202258438214E-5
68.0	0.0
69.0	0.0
70.0	0.0
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
