#Read position (bp)	Clipping profile
0.0	5.383392928088995
1.0	5.383392928088995
2.0	3.6551450139054427
3.0	3.0591974572904252
4.0	2.6618990862137464
5.0	2.1652761223678985
6.0	1.8077075883988876
7.0	1.3905442987683752
8.0	0.9336511720301947
9.0	0.47675804529201427
10.0	0.15891934843067143
11.0	0.15891934843067143
12.0	0.15891934843067143
13.0	0.15891934843067143
14.0	0.15891934843067143
15.0	0.15891934843067143
16.0	0.15891934843067143
17.0	0.15891934843067143
18.0	0.15891934843067143
19.0	0.15891934843067143
20.0	0.15891934843067143
21.0	0.15891934843067143
22.0	0.15891934843067143
23.0	0.15891934843067143
24.0	0.15891934843067143
25.0	0.15891934843067143
26.0	0.15891934843067143
27.0	0.15891934843067143
28.0	0.15891934843067143
29.0	0.15891934843067143
30.0	0.15891934843067143
31.0	0.13905442987683753
32.0	0.13905442987683753
33.0	0.11918951132300357
34.0	0.11918951132300357
35.0	0.11918951132300357
36.0	0.11918951132300357
37.0	0.11918951132300357
38.0	0.11918951132300357
39.0	0.11918951132300357
40.0	0.11918951132300357
41.0	0.11918951132300357
42.0	0.11918951132300357
43.0	0.11918951132300357
44.0	0.11918951132300357
45.0	0.11918951132300357
46.0	0.11918951132300357
47.0	0.11918951132300357
48.0	0.11918951132300357
49.0	0.11918951132300357
50.0	0.11918951132300357
51.0	0.11918951132300357
52.0	0.11918951132300357
53.0	0.11918951132300357
54.0	0.11918951132300357
55.0	0.11918951132300357
56.0	0.09932459276916965
57.0	0.09932459276916965
58.0	0.07945967421533572
59.0	0.07945967421533572
60.0	0.07945967421533572
61.0	0.07945967421533572
62.0	0.07945967421533572
63.0	0.07945967421533572
64.0	0.07945967421533572
65.0	0.07945967421533572
66.0	0.07945967421533572
67.0	0.07945967421533572
68.0	0.07945967421533572
69.0	0.07945967421533572
70.0	0.07945967421533572
71.0	0.07945967421533572
72.0	0.07945967421533572
73.0	0.07945967421533572
74.0	0.07945967421533572
75.0	0.07945967421533572
76.0	0.07945967421533572
77.0	0.07945967421533572
78.0	0.07945967421533572
79.0	0.07945967421533572
80.0	0.07945967421533572
81.0	0.05959475566150178
82.0	0.05959475566150178
83.0	0.03972983710766786
84.0	0.03972983710766786
85.0	0.03972983710766786
86.0	0.03972983710766786
