#Coverage	Number of genomic locations
0.0	256029.0
1.0	839.0
2.0	8962.0
3.0	803.0
4.0	9186.0
5.0	807.0
6.0	10424.0
7.0	1111.0
8.0	9836.0
9.0	1059.0
10.0	9980.0
11.0	964.0
12.0	10977.0
13.0	948.0
14.0	10926.0
15.0	1080.0
16.0	12897.0
17.0	1500.0
18.0	17920.0
19.0	2420.0
20.0	4416649.0
21.0	166.0
22.0	623.0
23.0	204.0
24.0	241.0
25.0	219.0
26.0	163.0
27.0	177.0
28.0	208.0
29.0	152.0
30.0	261.0
31.0	260.0
32.0	526.0
33.0	216.0
34.0	897.0
35.0	478.0
36.0	600.0
37.0	1066.0
38.0	2083.0
39.0	3063.0
40.0	32887.0
41.0	48.0
