#Mapping quality	mapping quality
30.0	85.0
31.0	245.0
32.0	86.0
33.0	273.0
34.0	353.0
35.0	533.0
36.0	319.0
37.0	227.0
38.0	227.0
39.0	327.0
40.0	469.0
41.0	436.0
42.0	513.0
43.0	462.0
44.0	246.0
45.0	497.0
46.0	596.0
47.0	423.0
48.0	707.0
49.0	910.0
50.0	807.0
51.0	1244.0
52.0	1101.0
53.0	979.0
54.0	1600.0
55.0	1657.0
56.0	1722.0
57.0	2588.0
58.0	3540.0
59.0	3666.0
60.0	4492403.0
