#Coverage (X)	Coverage
1.0	90.89875368929295
2.0	90.43122412577603
3.0	89.98071370672619
4.0	89.49473638442562
5.0	88.95788796972165
6.0	88.36314961836328
7.0	87.74232352731086
8.0	87.07298666316069
9.0	86.36460100769071
10.0	85.60252844029479
11.0	84.8097717219254
12.0	83.95334849596934
13.0	82.98795719540234
14.0	81.86941429918704
15.0	80.57264659083968
16.0	79.09318188641274
17.0	77.39228196291607
18.0	75.44131242035216
19.0	73.17269359018024
20.0	70.56708741773821
21.0	67.63165767916428
22.0	64.36056568986025
23.0	60.71890356956886
24.0	56.741765539545185
25.0	52.44298224273814
26.0	47.871147270466714
27.0	43.15005315894577
28.0	38.39365778061661
29.0	33.690742268660244
30.0	29.1588670881424
31.0	24.894101375714186
32.0	20.964728754796994
33.0	17.455555083951808
34.0	14.375069230856838
35.0	11.726294060587747
36.0	9.485626380088021
37.0	7.634556316908075
38.0	6.115421684501925
39.0	4.880063687212157
40.0	3.8854375545435715
41.0	3.1065114791230855
42.0	2.5040710331883673
43.0	2.0135180041636858
44.0	1.6144584050659887
45.0	1.2933100476101203
46.0	1.0457042706250945
47.0	0.84600883463375
48.0	0.683747234647825
49.0	0.5557102645938556
50.0	0.44959941861607433
51.0	0.360859694545681
