#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	2.2832353444831326E-5
18.0	4.566470688966265E-5
19.0	6.849706033449397E-5
20.0	1.2557794394657228E-4
21.0	2.5115588789314456E-4
22.0	2.3973971117072893E-4
23.0	3.0823677150522286E-4
24.0	5.365603059535361E-4
25.0	0.0010274559050174096
26.0	0.0012101147325760603
27.0	0.002203322107426223
28.0	0.0023289000513727954
29.0	0.0030937838917746443
30.0	0.004064158913179976
31.0	0.004532222158799017
32.0	0.005342770706090531
33.0	0.006735544266225243
34.0	0.007728751641075404
35.0	0.008733375192647982
36.0	0.010011986985558536
37.0	0.011473257606027742
38.0	0.014338717963354074
39.0	0.016119641532050914
40.0	0.01852845482048062
41.0	0.022969347565500314
42.0	0.02706775500884754
43.0	0.0309035903875792
44.0	0.03920315086477538
45.0	0.04757120840230606
46.0	0.05697813802157657
47.0	0.06355385581368798
48.0	0.07210457217877733
49.0	0.07733318111764369
50.0	0.07942234145784577
51.0	0.0828015297676808
52.0	0.06259489696900508
53.0	0.05953536160739769
54.0	0.04838175694959758
55.0	0.03650893315828529
56.0	0.02610879616416462
57.0	0.017466750385295965
58.0	0.011712997317198472
59.0	0.006963867800673554
60.0	0.004623551572578343
61.0	0.0028312118271590844
62.0	0.0018494206290313375
63.0	0.0011644500256863977
64.0	6.278897197328614E-4
65.0	4.908955990638735E-4
66.0	1.0274559050174096E-4
67.0	5.708088361207832E-5
68.0	0.0
69.0	0.0
70.0	0.0
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
