#Coverage (X)	Coverage
1.0	94.18806568727219
2.0	94.16775451851039
3.0	94.01607294628928
4.0	93.90339875627737
5.0	93.73525706258262
6.0	93.6198084621588
7.0	93.44497919709805
8.0	93.31932325090504
9.0	93.15366610384784
10.0	93.03546379756742
11.0	92.86481685267984
12.0	92.74620045529318
13.0	92.56853466615458
14.0	92.43741271735901
15.0	92.24664094470745
16.0	92.108375924329
17.0	91.88056370222294
18.0	91.69676936471177
19.0	91.28249191745923
20.0	90.9435583469897
21.0	0.13865840692940878
22.0	0.05101602429058971
23.0	0.035632539693224885
24.0	0.03095331019254388
25.0	0.019338054662100035
26.0	0.012443437742959418
27.0	0.00828182212509887
28.0	0.00629418481507571
29.0	0.006128548372572595
30.0	0.005258957049434798
31.0	0.004575706724111228
32.0	0.0030849787415974106
33.0	0.0019876373100231604
34.0	6.004321040649074E-4
35.0	4.3479566156179317E-4
36.0	0.0
37.0	0.0
38.0	0.0
39.0	0.0
40.0	0.0
41.0	0.0
42.0	0.0
43.0	0.0
44.0	0.0
45.0	0.0
46.0	0.0
47.0	0.0
48.0	0.0
49.0	0.0
50.0	0.0
51.0	0.0
