#Coverage	Number of genomic locations
0.0	486210.0
1.0	1259.0
2.0	8648.0
3.0	1554.0
4.0	8722.0
5.0	1740.0
6.0	8720.0
7.0	1787.0
8.0	9198.0
9.0	1845.0
10.0	9382.0
11.0	1888.0
12.0	10493.0
13.0	2231.0
14.0	11554.0
15.0	2252.0
16.0	14039.0
17.0	4281.0
18.0	25335.0
19.0	8025.0
20.0	4205480.0
21.0	300.0
22.0	418.0
23.0	116.0
24.0	471.0
25.0	152.0
26.0	411.0
27.0	117.0
28.0	381.0
29.0	201.0
30.0	228.0
31.0	70.0
32.0	342.0
33.0	88.0
34.0	104.0
35.0	26.0
36.0	427.0
37.0	39.0
38.0	84.0
39.0	28.0
40.0	1209.0
