#Coverage	Number of genomic locations
0.0	474464.0
1.0	2180.0
2.0	7958.0
3.0	2287.0
4.0	8316.0
5.0	2324.0
6.0	8376.0
7.0	2575.0
8.0	8853.0
9.0	2387.0
10.0	9167.0
11.0	2740.0
12.0	10158.0
13.0	2818.0
14.0	10950.0
15.0	3575.0
16.0	14312.0
17.0	4736.0
18.0	21536.0
19.0	11230.0
20.0	4211528.0
21.0	705.0
22.0	890.0
23.0	290.0
24.0	816.0
25.0	307.0
26.0	473.0
27.0	186.0
28.0	354.0
29.0	205.0
30.0	205.0
31.0	69.0
32.0	221.0
33.0	146.0
34.0	126.0
35.0	64.0
36.0	133.0
37.0	65.0
38.0	109.0
39.0	62.0
40.0	1439.0
41.0	21.0
42.0	6.0
43.0	13.0
44.0	58.0
45.0	2.0
46.0	15.0
47.0	8.0
48.0	19.0
49.0	5.0
50.0	16.0
51.0	8.0
52.0	8.0
53.0	3.0
54.0	14.0
55.0	30.0
56.0	21.0
57.0	13.0
58.0	4.0
59.0	2.0
60.0	2.0
61.0	2.0
62.0	2.0
63.0	2.0
64.0	2.0
65.0	3.0
66.0	21.0
67.0	1.0
68.0	4.0
69.0	2.0
70.0	33.0
71.0	4.0
72.0	6.0
73.0	3.0
74.0	17.0
75.0	6.0
76.0	4.0
77.0	2.0
78.0	30.0
79.0	15.0
80.0	4.0
81.0	26.0
82.0	20.0
83.0	17.0
84.0	6.0
85.0	5.0
86.0	15.0
