#Coverage (X)	Coverage
1.0	91.75300293694117
2.0	90.99902585067254
3.0	90.65572361903205
4.0	90.28602307936781
5.0	89.76223923906618
6.0	88.96662529206363
7.0	87.85247176157462
8.0	86.3088229356782
9.0	84.32273846730388
10.0	81.88146435037905
11.0	78.98100460572832
12.0	75.66398991274065
13.0	71.99584666620426
14.0	68.07500432207591
15.0	63.95842111202096
16.0	59.71742422909176
17.0	55.440960442911845
18.0	51.18447655260872
19.0	47.04402099027818
20.0	43.10473088736619
21.0	39.36517762955617
22.0	35.86018627888416
23.0	32.573151781989324
24.0	29.55666370936602
25.0	26.80231601155728
26.0	24.28950765602694
27.0	22.018300756440922
28.0	19.9741607149697
29.0	18.142428706451838
30.0	16.51409824932631
31.0	15.075069541425137
32.0	13.7905175207123
33.0	12.655348866580866
34.0	11.646829977297443
35.0	10.741688932690508
36.0	9.933155343172814
37.0	9.209800294211718
38.0	8.562182508584613
39.0	7.978583207984485
40.0	7.44695234121933
41.0	6.9714101147963845
42.0	6.538001658434851
43.0	6.138962763892465
44.0	5.766404995595067
45.0	5.4201213079895325
46.0	5.105494885457176
47.0	4.80503037875873
48.0	4.534276908934061
49.0	4.280625401797721
50.0	4.0451317896706485
51.0	3.8231582521627985
