#Coverage (X)	Coverage
1.0	92.87576956244028
2.0	91.3791821907697
3.0	89.70627482605586
4.0	87.59534188914574
5.0	85.03524432928111
6.0	81.94421985753195
7.0	78.27021722184206
8.0	74.01992399357745
9.0	69.18859882957149
10.0	63.82609829901726
11.0	58.04996216242517
12.0	52.044088280082946
13.0	45.925809366947874
14.0	39.923600190896
15.0	34.17061174714355
16.0	28.810326604007784
17.0	23.90405094976971
18.0	19.541124940603808
19.0	15.753971910129806
20.0	12.490582015402111
21.0	9.781018270734833
22.0	7.5845341112724896
23.0	5.851355786043271
24.0	4.4813974746654
25.0	3.412441988424092
26.0	2.601879352485753
27.0	1.9899769247731172
28.0	1.5338141621228942
29.0	1.1969924562952912
30.0	0.9424713578358137
31.0	0.7553642914746064
32.0	0.6155050203370678
33.0	0.5148808815171719
34.0	0.4363692077712784
35.0	0.3742555418330653
36.0	0.32272190365966935
37.0	0.2815819522532621
38.0	0.24588729889410388
39.0	0.21615555746501514
40.0	0.1895087947775238
41.0	0.1677068980332166
42.0	0.14952829846863835
43.0	0.13399988198408153
44.0	0.12083178480517631
45.0	0.1089680746109849
46.0	0.09772550107616951
47.0	0.08861549673856928
48.0	0.08107903860472732
49.0	0.07362539869214402
50.0	0.06780741864926654
51.0	0.06188591582981928
