#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	1.7190696395110967E-5
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	0.0
18.0	0.0
19.0	0.0
20.0	0.0
21.0	0.0
22.0	0.0
23.0	0.0
24.0	1.7190696395110967E-5
25.0	0.0
26.0	0.0
27.0	1.7190696395110967E-5
28.0	0.0
29.0	1.0314417837066581E-4
30.0	2.922418387168864E-4
31.0	3.7819532069244125E-4
32.0	8.423441233604373E-4
33.0	0.0017018789431159855
34.0	0.0028020835124030873
35.0	0.003988241563665744
36.0	0.0057073112031768404
37.0	0.008509394715579929
38.0	0.00993622251637414
39.0	0.013064929260284333
40.0	0.0188066218562514
41.0	0.023981021471179795
42.0	0.029206993175293534
43.0	0.035223736913582375
44.0	0.04240944800673876
45.0	0.048357428959447155
46.0	0.056540200443519976
47.0	0.06197246050437503
48.0	0.06486049749875367
49.0	0.067542246136391
50.0	0.06910659950834608
51.0	0.07367932474944561
52.0	0.057365353870485296
53.0	0.05703873063897819
54.0	0.05322239603926354
55.0	0.04447233157415207
56.0	0.036977187945883686
57.0	0.028708462979835314
58.0	0.023705970328858024
59.0	0.016726547592442968
60.0	0.013408743188186552
61.0	0.009540836499286585
62.0	0.006790325076068832
63.0	0.004332055491567963
64.0	0.003283423011466195
65.0	0.002045692871018205
66.0	0.0014096371043990992
67.0	8.079627305702154E-4
68.0	5.329115882484399E-4
69.0	2.5786044592666446E-4
70.0	1.0314417837066581E-4
71.0	5.15720891853329E-5
72.0	5.15720891853329E-5
73.0	0.0
74.0	5.15720891853329E-5
75.0	0.0
76.0	0.0
77.0	0.0
78.0	3.438139279022193E-5
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	1.7190696395110967E-5
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
