#Coverage (X)	Coverage
1.0	93.75128238839469
2.0	92.8080035529017
3.0	91.97458308789808
4.0	91.16203281464972
5.0	90.3019448824033
6.0	89.42282946382448
7.0	88.47764580924272
8.0	87.44407440803089
9.0	86.35019063719304
10.0	85.17831280649212
11.0	83.90038624347936
12.0	82.52918565878272
13.0	81.080984832878
14.0	79.5271286612124
15.0	77.89546477068151
16.0	76.17116869968146
17.0	74.39558744517174
18.0	72.54472442754493
19.0	70.59102188367974
20.0	68.57423255977665
21.0	66.49218247752779
22.0	64.33847392934157
23.0	62.148366772915544
24.0	59.90776120608176
25.0	57.626429778947816
26.0	55.31478688283603
27.0	53.011757081734345
28.0	50.70332339169603
29.0	48.38261190035726
30.0	46.09633208450358
31.0	43.83017709641388
32.0	41.602573990316486
33.0	39.406110535409454
34.0	37.25774376249391
35.0	35.177681317555084
36.0	33.16706195113518
37.0	31.207313677118677
38.0	29.28822914973638
39.0	27.450554933843776
40.0	25.679818545277243
41.0	23.98218994151999
42.0	22.348559118234405
43.0	20.787332124877466
44.0	19.303560872945468
45.0	17.88631335723329
46.0	16.554472132186163
47.0	15.291701303662322
48.0	14.099263849535859
49.0	12.989064889111575
50.0	11.943339913931155
51.0	10.957471808159866
