#Coverage (X)	Coverage
1.0	91.29379660465997
2.0	88.24627240362288
3.0	85.12425321257057
4.0	81.72237054735598
5.0	77.95258863878936
6.0	73.90116266430358
7.0	69.60242077660716
8.0	65.09946985986122
9.0	60.48214697956771
10.0	55.77722312574601
11.0	51.04735028277246
12.0	46.429116402045196
13.0	42.02064037119127
14.0	37.8268291698198
15.0	33.865033215282864
16.0	30.15111219695001
17.0	26.724094201585757
18.0	23.57946563613193
19.0	20.749173629436072
20.0	18.13793581794897
21.0	15.8235599205359
22.0	13.745940613123977
23.0	11.92095828963808
24.0	10.3058787479127
25.0	8.894759780573096
26.0	7.689299161154921
27.0	6.637217887493492
28.0	5.723691497984902
29.0	4.941763262044077
30.0	4.261494392688789
31.0	3.6719735892692285
32.0	3.158769776732413
33.0	2.729937027095005
34.0	2.3561990991447885
35.0	2.037452470105194
36.0	1.7705500475687046
37.0	1.5428827573498438
38.0	1.3504132111626461
39.0	1.1832032224569815
40.0	1.0356418567430978
41.0	0.907667000355076
42.0	0.7980363799741355
43.0	0.7005386290064592
44.0	0.6168715209876865
45.0	0.5466416693668776
46.0	0.48483857175835965
47.0	0.43003361384553784
48.0	0.3840695010512576
49.0	0.3441511184083055
50.0	0.3086635106022726
51.0	0.2767784954206576
