#Mapping quality	mapping quality
30.0	204.0
31.0	25.0
32.0	55.0
33.0	472.0
34.0	276.0
35.0	455.0
36.0	226.0
37.0	50.0
38.0	154.0
39.0	469.0
40.0	180.0
41.0	434.0
42.0	496.0
43.0	311.0
44.0	480.0
45.0	583.0
46.0	552.0
47.0	514.0
48.0	721.0
49.0	380.0
50.0	421.0
51.0	633.0
52.0	1019.0
53.0	1219.0
54.0	1128.0
55.0	1690.0
56.0	1604.0
57.0	2646.0
58.0	3177.0
59.0	3507.0
60.0	4503439.0
