#Mapping quality	mapping quality
30.0	758.0
31.0	73.0
32.0	604.0
33.0	170.0
34.0	511.0
35.0	405.0
36.0	1825.0
37.0	360.0
38.0	361.0
39.0	509.0
40.0	516.0
41.0	638.0
42.0	705.0
43.0	749.0
44.0	1102.0
45.0	998.0
46.0	1253.0
47.0	1359.0
48.0	1617.0
49.0	2033.0
50.0	2111.0
51.0	2552.0
52.0	2826.0
53.0	3254.0
54.0	4499.0
55.0	5248.0
56.0	8154.0
57.0	12660.0
58.0	17481.0
59.0	14827.0
60.0	4451523.0
