#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	1.0868501994370116E-5
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	2.173700398874023E-5
18.0	4.347400797748046E-5
19.0	5.434250997185058E-5
20.0	8.694801595496093E-5
21.0	1.5215902792118163E-4
22.0	1.304220239324414E-4
23.0	3.043180558423632E-4
24.0	4.3474007977480463E-4
25.0	8.477431555608692E-4
26.0	0.0010433761914595311
27.0	0.00185851384103729
28.0	0.0019889358649697315
29.0	0.003032312056429262
30.0	0.0036300796661196183
31.0	0.004412611809714267
32.0	0.005075590431370844
33.0	0.0067493397385038414
34.0	0.007031920790357466
35.0	0.008542642567574912
36.0	0.009879468312882434
37.0	0.0118575356758578
38.0	0.013933419556782487
39.0	0.016215804975600212
40.0	0.019139432012085775
41.0	0.022910802204132205
42.0	0.02712778097794781
43.0	0.0316056037996283
44.0	0.040083035355236996
45.0	0.04710408764360009
46.0	0.05599452227499483
47.0	0.06330902411720593
48.0	0.0713625840950342
49.0	0.07698159962612354
50.0	0.07648164853438251
51.0	0.08135073742786032
52.0	0.06241780695366757
53.0	0.058244302187829444
54.0	0.048093121325087765
55.0	0.03770283341846993
56.0	0.026443065352302494
57.0	0.018856850960232152
58.0	0.012716147333413037
59.0	0.008336141029681879
60.0	0.00560814702909498
61.0	0.003956134725950722
62.0	0.0027714680085643797
63.0	0.0019889358649697315
64.0	9.3469117151583E-4
65.0	6.195046136790967E-4
66.0	3.1518655783673336E-4
67.0	9.781651794933105E-5
68.0	6.52110119662207E-5
69.0	4.347400797748046E-5
70.0	0.0
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
