#Coverage (X)	Coverage
1.0	94.0334854773073
2.0	93.97522285865725
3.0	93.81087009858474
4.0	93.73347647082574
5.0	93.55968243353061
6.0	93.47506291596746
7.0	93.30373272075455
8.0	93.21874052119577
9.0	93.04248264181844
10.0	92.95775960147871
11.0	92.77905858457449
12.0	92.69344524835631
13.0	92.51664905054085
14.0	92.41782620803316
15.0	92.21935234080526
16.0	92.12541577335138
17.0	91.89625775515
18.0	91.78128535949837
19.0	91.53891783500747
20.0	91.35967849966511
21.0	2.328744858800107
22.0	2.309116940363637
23.0	2.3010835729023
24.0	2.2931537282175185
25.0	2.284457814986169
26.0	2.2791160397154897
27.0	2.271910854466654
28.0	2.2659479425365845
29.0	2.2590326210621328
30.0	2.2534009820170695
31.0	2.2470446835360605
32.0	2.242116999371632
33.0	2.2345391321271677
34.0	2.2232137403710936
35.0	2.217395760328216
36.0	2.2132341447103556
37.0	2.204662458810887
38.0	2.1990308197658237
39.0	2.193150726057013
40.0	2.1893410878794697
41.0	7.039548806488938E-4
42.0	1.4210854715202004E-14
43.0	1.4210854715202004E-14
44.0	1.4210854715202004E-14
45.0	1.4210854715202004E-14
46.0	1.4210854715202004E-14
47.0	1.4210854715202004E-14
48.0	1.4210854715202004E-14
49.0	1.4210854715202004E-14
50.0	1.4210854715202004E-14
51.0	1.4210854715202004E-14
