#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	7.880779566714739E-6
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	7.880779566714739E-6
18.0	0.0
19.0	0.0
20.0	7.880779566714739E-6
21.0	7.880779566714739E-6
22.0	0.0
23.0	3.1523118266858956E-5
24.0	7.880779566714739E-6
25.0	3.1523118266858956E-5
26.0	9.456935480057687E-5
27.0	3.2311196223530435E-4
28.0	4.7284677400288443E-4
29.0	9.456935480057686E-4
30.0	0.0016864868272769543
31.0	0.0021593336012798387
32.0	0.002931649998817883
33.0	0.0042398594068925296
34.0	0.005461380239733316
35.0	0.007045416932642976
36.0	0.008471838034218346
37.0	0.01044203292589703
38.0	0.013610106311716354
39.0	0.016723014240568677
40.0	0.01971771047592028
41.0	0.02568346060792333
42.0	0.030317358993151605
43.0	0.03541622337281604
44.0	0.04125588103175166
45.0	0.04842739043746207
46.0	0.05461380239733314
47.0	0.05998061328226588
48.0	0.06478788881796188
49.0	0.06826331260688308
50.0	0.0670023878762087
51.0	0.07435515521195357
52.0	0.056323931563310246
53.0	0.057955252933620194
54.0	0.05027149285607332
55.0	0.04303693721382919
56.0	0.03566840831895091
57.0	0.028276237085372483
58.0	0.020545192330425326
59.0	0.014839507924123856
60.0	0.010371105909796596
61.0	0.00726607876051099
62.0	0.004578732928261264
63.0	0.0027582728483501596
64.0	0.0017652946229441016
65.0	9.693358867059129E-4
66.0	5.043698922697434E-4
67.0	2.0490026873458322E-4
68.0	6.304623653371792E-5
69.0	3.1523118266858956E-5
70.0	1.5761559133429478E-5
71.0	0.0
72.0	7.880779566714739E-6
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	7.880779566714739E-6
78.0	0.0
79.0	0.0
80.0	7.880779566714739E-6
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
