#Coverage (X)	Coverage
1.0	90.63731726935902
2.0	90.17941532406252
3.0	89.76741537789437
4.0	89.3231991436596
5.0	88.82154847298729
6.0	88.28753658236117
7.0	87.70577998718387
8.0	87.0944365824647
9.0	86.45325791353984
10.0	85.80421151359616
11.0	85.12102330194178
12.0	84.38924149896839
13.0	83.61205460619418
14.0	82.77010386440173
15.0	81.87152616382893
16.0	80.86157866022893
17.0	79.73817019351513
18.0	78.47484034199785
19.0	77.06150598723978
20.0	75.47290757175941
21.0	73.69109424610056
22.0	71.65101229747063
23.0	69.40332577271988
24.0	66.91619106577733
25.0	64.19557108857305
26.0	61.21305919121795
27.0	57.972237261781146
28.0	54.501739700260146
29.0	50.79831589147086
30.0	46.91209156382541
31.0	42.910418635756145
32.0	38.83495467255228
33.0	34.737957971823164
34.0	30.714628078896766
35.0	26.834863572508894
36.0	23.173946215776652
37.0	19.7630156598904
38.0	16.63114110050921
39.0	13.828613902487746
40.0	11.354005451509408
41.0	9.210007339764857
42.0	7.369144622354085
43.0	5.8199883847444625
44.0	4.549122075093351
45.0	3.527559315962904
46.0	2.6937247598530405
47.0	2.0415312675018242
48.0	1.533648525680377
49.0	1.146245591223746
50.0	0.855077429860728
51.0	0.6411372598142151
