#Coverage (X)	Coverage
1.0	87.67238353946443
2.0	87.19578538072054
3.0	86.77492388487853
4.0	86.25401797776539
5.0	85.67605031621032
6.0	85.03607251149361
7.0	84.3809596768433
8.0	83.68350602657844
9.0	82.9178308665581
10.0	82.12867674081313
11.0	81.27154955997644
12.0	80.30435696309723
13.0	79.21152912458035
14.0	77.95231947957029
15.0	76.53151078034433
16.0	74.89669979740593
17.0	72.97179728998076
18.0	70.76951585503085
19.0	68.25900570514023
20.0	65.43082556308627
21.0	62.301166391123544
22.0	58.83104151159817
23.0	55.076746610405486
24.0	51.05463828624254
25.0	46.832275503094806
26.0	42.458810875274715
27.0	38.0220731264189
28.0	33.59980786172669
29.0	29.31918245992891
30.0	25.25448486548767
31.0	21.438428275797094
32.0	18.007000210151233
33.0	14.931752609550387
34.0	12.245046693948368
35.0	9.913630947512914
36.0	7.9429713728466
37.0	6.298553476243072
38.0	4.952715971804537
39.0	3.885541077320127
40.0	3.051768634876197
41.0	2.3964901637833833
42.0	1.8914439460397858
43.0	1.508885877526339
44.0	1.2112578949057422
45.0	0.9841910367909605
46.0	0.8116392728146025
47.0	0.6769147313946178
48.0	0.5701620442021493
49.0	0.4904702108034229
50.0	0.42651383944237864
51.0	0.3748352693817907
