#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	9.488386215272506E-6
18.0	0.0
19.0	0.0
20.0	0.0
21.0	9.488386215272506E-6
22.0	3.7953544861090024E-5
23.0	1.8976772430545012E-5
24.0	6.641870350690754E-5
25.0	9.488386215272506E-5
26.0	1.423257932290876E-4
27.0	3.8902383482617277E-4
28.0	6.262334902079854E-4
29.0	9.867921663883406E-4
30.0	0.0014422347047214211
31.0	0.002609306209199939
32.0	0.0035771216031577346
33.0	0.004260285410657355
34.0	0.005996660088052224
35.0	0.0070878245028085625
36.0	0.008824199180203432
37.0	0.011879459541521179
38.0	0.014052299984818582
39.0	0.016841885532108698
40.0	0.02108319417033551
41.0	0.025315014422347046
42.0	0.030884697130712006
43.0	0.03557195992105662
44.0	0.042185365113101565
45.0	0.04949142249886139
46.0	0.055203431000455445
47.0	0.0601563686048277
48.0	0.06528009716107484
49.0	0.06601070289965082
50.0	0.0677091240321846
51.0	0.07342113253377866
52.0	0.05640845604979505
53.0	0.05712008501594049
54.0	0.049083421891604674
55.0	0.04158759678153939
56.0	0.035154470927584634
57.0	0.027013435554880828
58.0	0.02003947168665553
59.0	0.014725975406102931
60.0	0.010218991953848492
61.0	0.0069170335509336585
62.0	0.004725216335205709
63.0	0.0024859571884013965
64.0	0.0015940488841657812
65.0	9.867921663883406E-4
66.0	3.7953544861090013E-4
67.0	1.8976772430545012E-4
68.0	6.641870350690754E-5
69.0	2.8465158645817518E-5
70.0	0.0
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	9.488386215272506E-6
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
