#Mapping quality	mapping quality
30.0	294.0
31.0	82.0
32.0	96.0
33.0	682.0
34.0	245.0
35.0	520.0
36.0	614.0
37.0	272.0
38.0	262.0
39.0	427.0
40.0	396.0
41.0	573.0
42.0	601.0
43.0	519.0
44.0	968.0
45.0	550.0
46.0	604.0
47.0	875.0
48.0	1251.0
49.0	1240.0
50.0	1509.0
51.0	1339.0
52.0	1628.0
53.0	1517.0
54.0	1962.0
55.0	1770.0
56.0	2898.0
57.0	3967.0
58.0	4902.0
59.0	6456.0
60.0	4433777.0
