#Coverage (X)	Coverage
1.0	92.60725218458938
2.0	92.57573985140341
3.0	92.43115994165456
4.0	92.32409668613239
5.0	92.17475472866163
6.0	92.06340563018972
7.0	91.91298703584269
8.0	91.79155481893349
9.0	91.63606360853483
10.0	91.51763355214598
11.0	91.35323938296284
12.0	91.22952966496923
13.0	91.05153260294563
14.0	90.91902344894412
15.0	90.7232825830175
16.0	90.5675636225104
17.0	90.34343681125003
18.0	90.15390731191722
19.0	89.73352202084742
20.0	89.36019818400345
21.0	0.11091430281032899
22.0	0.030994719303166107
23.0	0.02608773969404865
24.0	0.022547260735564123
25.0	0.013872052059525686
26.0	0.01115975531355673
27.0	0.009296345335414458
28.0	0.006853207808518391
29.0	0.006128548372572595
30.0	0.005031206940998345
31.0	0.0038510472881654323
32.0	0.0031056832969085235
33.0	0.0015528416484471563
34.0	4.76204772184019E-4
35.0	0.0
36.0	0.0
37.0	0.0
38.0	0.0
39.0	0.0
40.0	0.0
41.0	0.0
42.0	0.0
43.0	0.0
44.0	0.0
45.0	0.0
46.0	0.0
47.0	0.0
48.0	0.0
49.0	0.0
50.0	0.0
51.0	0.0
