#Mapping quality	mapping quality
30.0	57.0
31.0	15.0
32.0	230.0
33.0	216.0
34.0	246.0
35.0	323.0
36.0	1096.0
37.0	131.0
38.0	244.0
39.0	218.0
40.0	407.0
41.0	479.0
42.0	614.0
43.0	437.0
44.0	976.0
45.0	909.0
46.0	893.0
47.0	969.0
48.0	1360.0
49.0	1614.0
50.0	1447.0
51.0	1255.0
52.0	1845.0
53.0	2119.0
54.0	2527.0
55.0	3012.0
56.0	4304.0
57.0	5509.0
58.0	8702.0
59.0	9146.0
60.0	4522240.0
