#Coverage (X)	Coverage
1.0	81.14034479295962
2.0	60.78495110101649
3.0	41.69218330571
4.0	27.51883855726517
5.0	17.983769699090345
6.0	12.065124108280685
7.0	8.545929432664124
8.0	6.351888410728677
9.0	4.922052525386363
10.0	3.9818586686349704
11.0	3.3205344673908286
12.0	2.8418244440050273
13.0	2.453324168116822
14.0	2.152155706537741
15.0	1.9032248380127044
16.0	1.7017074011538398
17.0	1.534621639780056
18.0	1.3965222558441042
19.0	1.277885153902119
20.0	1.1745073092256177
21.0	1.0718748285403734
22.0	0.9837976502399925
23.0	0.9055344311578466
24.0	0.8358843070858057
25.0	0.7766899834466869
26.0	0.7223405257507522
27.0	0.6728359339980017
28.0	0.6278863444140512
29.0	0.5860010290163871
30.0	0.5475112606900154
31.0	0.5133694489793186
32.0	0.48320291188865383
33.0	0.45796405896243186
34.0	0.4341952294634126
35.0	0.41179290061502627
36.0	0.3892249353241368
37.0	0.3692864485579719
38.0	0.35021755311494474
39.0	0.3323288173247363
40.0	0.31636560517861767
41.0	0.2996156199306199
42.0	0.285267363098896
43.0	0.2700702194993454
44.0	0.2573369179820162
45.0	0.24458291190937587
46.0	0.23360949759361915
47.0	0.22288453794162422
48.0	0.21288423772557508
49.0	0.2019522325204548
50.0	0.19298716007004657
51.0	0.1848502698321397
