#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	6.74399784192069E-5
18.0	0.0
19.0	0.0
20.0	0.0
21.0	0.0
22.0	0.0
23.0	0.0
24.0	0.0
25.0	0.0
26.0	6.74399784192069E-5
27.0	3.371998920960345E-4
28.0	1.348799568384138E-4
29.0	5.395198273536552E-4
30.0	6.069598057728621E-4
31.0	0.0014162395468033445
32.0	0.0015511195036417586
33.0	0.0016859994604801725
34.0	0.0027650391151874828
35.0	0.004720798489344483
36.0	0.005799838144051794
37.0	0.0055300782303749655
38.0	0.007823037496627999
39.0	0.009778796870785002
40.0	0.013083355813326139
41.0	0.02029943350418128
42.0	0.026031831669813862
43.0	0.0341920690585379
44.0	0.040194227137847316
45.0	0.04794982465605611
46.0	0.058403021311033185
47.0	0.0682492581602374
48.0	0.07391421634745077
49.0	0.0741165362827084
50.0	0.08301861343404371
51.0	0.08605341246290803
52.0	0.06555165902346911
53.0	0.06427029943350418
54.0	0.05111950364175883
55.0	0.04410574588616131
56.0	0.029538710547612625
57.0	0.022390072835176692
58.0	0.014971675209063935
59.0	0.012476396007553278
60.0	0.007957917453466416
61.0	0.0066765578635014835
62.0	0.004923118424602103
63.0	0.0037091988130563795
64.0	0.0013487995683841383
65.0	0.0010790396547073105
66.0	8.767197194496898E-4
67.0	3.371998920960345E-4
68.0	6.74399784192069E-5
69.0	2.023199352576207E-4
70.0	6.74399784192069E-5
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
