#Coverage (X)	Coverage
1.0	92.66298884749128
2.0	92.65828891343529
3.0	92.152932127362
4.0	91.85443455341827
5.0	91.2949974688681
6.0	90.86949815263606
7.0	90.41312834443269
8.0	90.04512557830411
9.0	89.65146986814304
10.0	89.29160399225235
11.0	88.85268812417763
12.0	88.49570018147543
13.0	88.09312080797457
14.0	87.73911432123738
15.0	87.3560179342858
16.0	87.00675279071524
17.0	86.61746574172517
18.0	86.25824170704917
19.0	85.85663544764802
20.0	85.45724457566531
21.0	0.33005131624034334
22.0	0.0014907279825138176
23.0	0.0
24.0	0.0
25.0	0.0
26.0	0.0
27.0	0.0
28.0	0.0
29.0	0.0
30.0	0.0
31.0	0.0
32.0	0.0
33.0	0.0
34.0	0.0
35.0	0.0
36.0	0.0
37.0	0.0
38.0	0.0
39.0	0.0
40.0	0.0
41.0	0.0
42.0	0.0
43.0	0.0
44.0	0.0
45.0	0.0
46.0	0.0
47.0	0.0
48.0	0.0
49.0	0.0
50.0	0.0
51.0	0.0
