#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	2.2263533445393117E-5
18.0	2.2263533445393117E-5
19.0	1.1131766722696559E-4
20.0	1.5584473411775184E-4
21.0	2.5603063462202087E-4
22.0	2.3376710117662774E-4
23.0	3.673483018489865E-4
24.0	5.899836363029177E-4
25.0	8.460142709249386E-4
26.0	0.0012690214063874078
27.0	0.002126167444035043
28.0	0.0024823839791613326
29.0	0.002938786414791892
30.0	0.00407422662050694
31.0	0.004486101989246714
32.0	0.00520966682622199
33.0	0.006946222434962653
34.0	0.007491679004374785
35.0	0.008460142709249384
36.0	0.010152171251099263
37.0	0.011877595093117229
38.0	0.013936971936816093
39.0	0.015951821713624168
40.0	0.01872363162757561
41.0	0.022953702982200307
42.0	0.026493604800017813
43.0	0.031180078590273063
44.0	0.0401077555018757
45.0	0.047799806307259024
46.0	0.05524695824474302
47.0	0.0653434706622288
48.0	0.07142141529282112
49.0	0.07704295748778289
50.0	0.07969231796778467
51.0	0.08162924537753385
52.0	0.061814700611133984
53.0	0.05923213073146839
54.0	0.046942660269611386
55.0	0.035721839413133255
56.0	0.025703249362706355
57.0	0.01756592788841517
58.0	0.011732882125722176
59.0	0.007680919038660626
60.0	0.005298720960003563
61.0	0.00407422662050694
62.0	0.0025380428127748157
63.0	0.0018144779757995394
64.0	8.460142709249386E-4
65.0	7.458283704206695E-4
66.0	3.673483018489865E-4
67.0	1.5584473411775184E-4
68.0	6.679060033617936E-5
69.0	5.5658833613482796E-5
70.0	0.0
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
