#Coverage (X)	Coverage
1.0	94.6515371579478
2.0	94.04661216537556
3.0	93.43924403527642
4.0	92.73603451863461
5.0	91.91234519462799
6.0	90.93409636521179
7.0	89.80460075923604
8.0	88.48491310815749
9.0	86.93654364364976
10.0	85.13147910237471
11.0	83.04982240667681
12.0	80.74490849104166
13.0	78.1525739385551
14.0	75.30671210626406
15.0	72.23024293689977
16.0	68.92093033848843
17.0	65.41161173575605
18.0	61.79005373867332
19.0	58.07673315244454
20.0	54.31748986253211
21.0	50.525057170453366
22.0	46.708110284884334
23.0	43.00563888563943
24.0	39.39739391762279
25.0	35.899007320095535
26.0	32.568493257043954
27.0	29.437757448204977
28.0	26.452326208550787
29.0	23.665513768011678
30.0	21.091067951315324
31.0	18.744248015727194
32.0	16.579628166891155
33.0	14.630459920639453
34.0	12.878005654414068
35.0	11.310484476242053
36.0	9.906156603045034
37.0	8.674649653043431
38.0	7.58496890693408
39.0	6.633884454088189
40.0	5.792741189952935
41.0	5.060462477652052
42.0	4.417234057751244
43.0	3.856119904220762
44.0	3.3682998764973604
45.0	2.948970517748492
46.0	2.5945085307944282
47.0	2.2843542922096276
48.0	2.0194395069831614
49.0	1.791233898326169
50.0	1.5955965551761153
51.0	1.429359680570144
