#Mapping quality	mapping quality
30.0	375.0
31.0	67.0
32.0	127.0
33.0	80.0
34.0	628.0
35.0	523.0
36.0	542.0
37.0	221.0
38.0	135.0
39.0	173.0
40.0	374.0
41.0	281.0
42.0	494.0
43.0	437.0
44.0	886.0
45.0	758.0
46.0	647.0
47.0	1050.0
48.0	916.0
49.0	1007.0
50.0	1214.0
51.0	1303.0
52.0	1449.0
53.0	1375.0
54.0	1960.0
55.0	1736.0
56.0	2878.0
57.0	4031.0
58.0	4322.0
59.0	3418.0
60.0	4547158.0
