#Mapping quality	mapping quality
31.0	1.0
32.0	24.0
36.0	406.0
37.0	65.0
38.0	25.0
39.0	156.0
40.0	56.0
41.0	29.0
42.0	57.0
43.0	1.0
44.0	57.0
45.0	97.0
46.0	62.0
47.0	288.0
48.0	62.0
49.0	52.0
50.0	30.0
51.0	27.0
52.0	25.0
53.0	104.0
54.0	45.0
55.0	12.0
56.0	18.0
57.0	45.0
58.0	92.0
59.0	113.0
60.0	4407091.0
